"No.","Time","Source","Destination","Protocol","Length","Packet Type","Header Form","Connection Number","Stream index","Info"
"816","0.108370","7443","61036","QUIC","1471","","Short Header","","0","Protected Payload (KP0)"
"817","0.108416","7443","61036","QUIC","1471","","Short Header","","0","Protected Payload (KP0)"
"818","0.108466","7443","61036","QUIC","1471","","Short Header","","0","Protected Payload (KP0)"
"819","0.108493","61036","7443","QUIC","60","","Short Header","0","0","Protected Payload (KP0), DCID=b5e77d80"
"820","0.108515","7443","61036","QUIC","1471","","Short Header","","0","Protected Payload (KP0)"
"821","0.108578","7443","61036","QUIC","1471","","Short Header","","0","Protected Payload (KP0)"
"822","0.108608","61036","7443","QUIC","60","","Short Header","0","0","Protected Payload (KP0), DCID=b5e77d80"
"823","0.108682","7443","61036","QUIC","1471","","Short Header","","0","Protected Payload (KP0)"
"824","0.108729","7443","61036","QUIC","1471","","Short Header","","0","Protected Payload (KP0)"
"825","0.108772","7443","61036","QUIC","1471","","Short Header","","0","Protected Payload (KP0)"
"826","0.108782","61036","7443","QUIC","61","","Short Header","0","0","Protected Payload (KP0), DCID=b5e77d80"
"827","0.108817","7443","61036","QUIC","1471","","Short Header","","0","Protected Payload (KP0)"
"828","0.108868","7443","61036","QUIC","898","","Short Header","","0","Protected Payload (KP0)"
"829","0.108891","61036","7443","QUIC","60","","Short Header","0","0","Protected Payload (KP0), DCID=b5e77d80"
"830","0.108916","7443","61036","QUIC","1471","","Short Header","","0","Protected Payload (KP0)"
"831","0.108966","7443","61036","QUIC","1471","","Short Header","","0","Protected Payload (KP0)"
"832","0.109008","61036","7443","QUIC","60","","Short Header","0","0","Protected Payload (KP0), DCID=b5e77d80"
"833","0.109020","7443","61036","QUIC","1385","","Short Header","","0","Protected Payload (KP0)"
"834","0.109066","7443","61036","QUIC","1471","","Short Header","","0","Protected Payload (KP0)"
"835","0.109109","7443","61036","QUIC","1471","","Short Header","","0","Protected Payload (KP0)"
"836","0.109138","61036","7443","QUIC","60","","Short Header","0","0","Protected Payload (KP0), DCID=b5e77d80"
"837","0.109149","7443","61036","QUIC","1471","","Short Header","","0","Protected Payload (KP0)"
"838","0.109174","7443","61036","QUIC","1471","","Short Header","","0","Protected Payload (KP0)"
"839","0.109221","7443","61036","QUIC","1471","","Short Header","","0","Protected Payload (KP0)"
